BR;UF ;Tipo de trecho;Código;Local de Início;Local de Fim;km inicial;km final;Extensão;Superfície Federal;Obras;Federal Coincidente;Administração;Ato legal;Estadual Coincidente;Superfície Est. Coincidente;Jurisdição;Superfície;Unidade Local
426;PB;Eixo Principal;426BPB0070;ENTR PB-356(A) (P/NOVA OLINDA);ENTR PB-306(A)/356(B) (TAVARES);95,3;134,4;39,1;PLA;;426BPB0070;Estadual;;PB-356;LEN;Estadual;PLA;
426;PB;Eixo Principal;426BPB0090;ENTR PB-306(A)/356(B) (TAVARES);ENTR PB-374 (PRINCESA ISABEL);134,4;153,3;18,9;PLA;;426BPB0090;Estadual;;PB-306;PAV;Estadual;PLA;
426;PB;Eixo Principal;426BPB0110;ENTR PB-374 (PRINCESA ISABEL);ENTR PB-306(B) (DIV PB/PE);153,3;158,4;5,1;PLA;;426BPB0110;Estadual;;PB-306;PAV;Estadual;PLA;
426;PE;Eixo Principal;426BPE0130;DIV PB/PE (IRAGUAÇU);ENTR PE-320 (FLÔRES);0;13,2;13,2;PLA;;426BPE0130;Estadual;;PE-337;PAV;Estadual;PLA;
426;PE;Eixo Principal;426BPE0150;ENTR PE-320 (FLÔRES);ENTR BR-232 (SÍTIO DOS NUNES);13,2;41,7;28,5;PLA;;426BPE0150;Estadual;;PE-337;PAV;Estadual;PLA;
427;PB;Eixo Principal;427BPB0210;DIV RN/PB;ENTR PB-293(A);0;7,4;7,4;PAV;;427BPB0210;Federal;;;;Federal;PAV;Patos
427;PB;Eixo Principal;427BPB0230;ENTR PB-293(A);ENTR PB-293(B);7,4;9,2;1,8;PAV;;427BPB0230;Federal;;;;Federal;PAV;Patos
427;PB;Eixo Principal;427BPB0250;ENTR PB-293(B);ENTR BR-230 (POMBAL);9,2;37,9;28,7;PAV;;427BPB0250;Federal;;;;Federal;PAV;Patos
427;RN;Eixo Principal;427BRN0010;ENTR R. WALKER MACEDO (CURRAIS NOVOS)*TRECHO URBANO*;ENTR BR-226(A) (CURRAIS NOVOS) *TRECHO URBANO*;0;0,2;0,2;PAV;;427BRN0010;Federal;;;;Federal;PAV;Currais Novos
427;RN;Eixo Principal;427BRN0020;ENTR BR-226(A) (CURRAIS NOVOS) *TRECHO URBANO*;ENTR BR-226(B) (P/SÃO VICENTE)*TRECHO URBANO*;0,2;1,3;1,1;PAV;;"226BRN0200;427BRN0020";Federal;;;;Federal;PAV;Currais Novos
427;RN;Eixo Principal;427BRN0030;ENTR BR-226(B) (P/SÃO VICENTE);ENTR RN-288(A)  (ROD. DEP. WILLY SALDANHA) (ACARÍ);1,3;27,2;25,9;PAV;;427BRN0030;Federal;;;;Federal;PAV;Currais Novos
427;RN;Eixo Principal;427BRN0070;ENTR RN-288(A)  (ROD. DEP. WILLY SALDANHA) (ACARÍ);ENTR RN-288(B) (ROD. DEP. WILLY SALDANHA) (P/CARNAÚBA DOS DANTAS);27,2;39,6;12,4;PAV;;427BRN0070;Federal;;;;Federal;PAV;Currais Novos
427;RN;Eixo Principal;427BRN0080;ENTR RN-288(B) (ROD. DEP. WILLY SALDANHA) (P/CARNAÚBA DOS DANTAS);ENTR RN-088 (JARDIM DO SERIDÓ) (P/PARELHAS);39,6;54,6;15;PAV;;427BRN0080;Federal;;;;Federal;PAV;Currais Novos
427;RN;Eixo Principal;427BRN0090;ENTR RN-088 (JARDIM DO SERIDÓ) (P/PARELHAS);ENTR RN-089 (P/ OURO BRANCO);54,6;57,5;2,9;PAV;;427BRN0090;Federal;;;;Federal;PAV;Currais Novos
427;RN;Eixo Principal;427BRN0110;ENTR RN-089 (P/ OURO BRANCO);ENTR RN-118(A) (CAICÓ)*TRECHO URBANO*;57,5;93,7;36,2;PAV;;427BRN0110;Federal;;;;Federal;PAV;Currais Novos
427;RN;Eixo Principal;427BRN0120;ENTR RN-118(A) (CAICÓ)*TRECHO URBANO*;ENTR RN-118(B)/288(C)(ROD. DEP. WILLY SALDANHA)(CAICÓ)*TRECHO URBANO*;93,7;98,7;5;PAV;;427BRN0120;Federal;;;;Federal;PAV;Currais Novos
427;RN;Eixo Principal;427BRN0140;ENTR RN-118(B)/288(C)(ROD. DEP. WILLY SALDANHA)(CAICÓ)*TRECHO URBANO*;FIM CONTORNO DE CAICÓ;98,7;102,2;3,5;PAV;;427BRN0140;Federal;;;;Federal;PAV;Currais Novos
427;RN;Eixo Principal;427BRN0150;FIM CONTORNO DE CAICÓ;ENTR RN-288(D)(ROD. DEP. WILLY SALDANHA)(P/ JARDIM DE PIRANHAS);102,2;109,3;7,1;PAV;;427BRN0150;Federal;;;;Federal;PAV;Currais Novos
427;RN;Eixo Principal;427BRN0170;ENTR RN-288(D)(ROD. DEP. WILLY SALDANHA)(P/ JARDIM DE PIRANHAS);ENTR RN-084 (P/TIMBAÚBA DOS BATISTAS);109,3;113,6;4,3;PAV;;427BRN0170;Federal;;;;Federal;PAV;Currais Novos
427;RN;Eixo Principal;427BRN0180;ENTR RN-084 (P/TIMBAÚBA DOS BATISTAS);ENTR RN-089 (P/ SERRA NEGRA DO NORTE);113,6;143,8;30,2;PAV;;427BRN0180;Federal;;;;Federal;PAV;Currais Novos
427;RN;Eixo Principal;427BRN0185;ENTR RN-089 (P/ SERRA NEGRA DO NORTE);ENTR BR-110(A);143,8;147,4;3,6;PAV;;427BRN0185;Federal;;;;Federal;PAV;Currais Novos
427;RN;Eixo Principal;427BRN0190;ENTR BR-110(A);ENTR BR-110(B);147,4;154;6,6;PAV;;"110BRN0170;427BRN0190";Federal;;;;Federal;PAV;Currais Novos
427;RN;Eixo Principal;427BRN0200;ENTR BR-110(B);DIV RN/PB;154;157,8;3,8;PAV;;427BRN0200;Federal;;;;Federal;PAV;Currais Novos
427;RN;Contorno;427CRN1005;ENTR BR-427(A)/RN-118(A) (P/SÃO JOÃO DO SABUGI);ENTR RN-288 (A) (ROD. DEP. WILLY SALDANHA);0;3;3;PAV;;427CRN1005;Federal;;;;Federal;PAV;Currais Novos
427;RN;Contorno;427CRN1010;ENTR RN-288 (A) (ROD. DEP. WILLY SALDANHA);ENTR RN-118;3;9,5;6,5;PAV;;427CRN1010;Federal;;;;Federal;PAV;Currais Novos
427;RN;Contorno;427CRN1015;ENTR RN-118;ENTR BR-427(KM 102,2)/RN-288(B);9,5;15,4;5,9;PAV;;427CRN1015;Federal;;;;Federal;PAV;Currais Novos
427;RN;Travessia Urbana;427URN1005;ACESSO ACARÍ(KM 28);ENTR BR-427 (KM 28,9);0;1;1;PAV;;427URN1005;Federal;;;;Federal;PAV;Currais Novos
428;PE;Eixo Principal;428BPE0010;ENTR BR-116/316(A);ENTR BR-316(B) (CABROBÓ);0;10,6;10,6;PAV;;"316BPE0690;428BPE0010";Federal;;;;Federal;PAV;Salgueiro
428;PE;Eixo Principal;428BPE0030;ENTR BR-316(B) (CABROBÓ);ENTR PE-570 (P/SANTA MARIA DA BOA VISTA);10,6;89,5;78,9;PAV;;428BPE0030;Federal;;;;Federal;PAV;Petrolina
428;PE;Eixo Principal;428BPE0050;ENTR PE-570 (P/SANTA MARIA DA BOA VISTA);ENTR BR-122(A) (LAGOA GRANDE);89,5;140,2;50,7;PAV;;428BPE0050;Federal;;;;Federal;PAV;Petrolina
428;PE;Eixo Principal;428BPE0060;ENTR BR-122(A) (LAGOA GRANDE);ENTR BR-122(B)/407(B)/428(B) (DIV PE/BA) (FIM PONTE S/RIO S FRANCISCO);140,2;193,8;53,6;PAV;;"122BPE0360;428BPE0060";Federal;;;;Federal;PAV;Petrolina
428;PE;Eixo Principal;428BPE0065;ENTR BR-122(B)/407(B)/428(B) (DIV PE/BA) (FIM PONTE S/RIO S FRANCISCO);INÍCIO PONTE S/RIO SÃO FRANCISCO (PETROLINA);193,8;196,8;3;PAV;;"122BPE0365;235BPE0275;407BPE0260;428BPE0065";Federal;;;;Federal;PAV;Petrolina
428;PE;Eixo Principal;428BPE0070;INÍCIO PONTE S/RIO SÃO FRANCISCO (PETROLINA);ENTR BR-122(B)/407(B)/428(B) (DIV PE/BA) (FIM PONTE S/RIO S FRANCISCO);196,8;197,6;0,8;PAV;;"122BPE0370;235BPE0270;407BPE0270;428BPE0070";Federal;;;;Federal;PAV;Petrolina
428;PE;Contorno;428CPE1005;ACESSO LESTE CABROBÓ;ACESSO OESTE CABROBÓ;0;6,5;6,5;PLA;;428CPE1005;Federal;;;;Federal;PLA;
428;PE;Contorno;428CPE2005;ACESSO NORTE OROCÓ;ACESSO SUL OROCÓ;0;1,9;1,9;PLA;;428CPE2005;Federal;;;;Federal;PLA;
428;PE;Contorno;428CPE3005;ACESSO NORTE STA MARIA DA BOA VISTA;ACESSO SUL STA MARIA DA BOA VISTA;0;3,9;3,9;PLA;;428CPE3005;Federal;;;;Federal;PLA;
429;RO;Eixo Principal;429BRO0010;ENTR BR-364(A) (JI-PARANÁ);FIM DUPLICAÇÃO (JI-PARANÁ);0;7,6;7,6;DUP;;"364BRO1185;429BRO0010";Federal;;;;Federal;PAV;Ji-Paraná
429;RO;Eixo Principal;429BRO0012;FIM DUPLICAÇÃO (JI-PARANÁ);ENTR INÍCIO ANEL VIÁRIO DE JI-PARANÁ;7,6;8,7;1,1;PAV;;"364BRO1170;429BRO0012";Federal;;;;Federal;PAV;Ji-Paraná
429;RO;Eixo Principal;429BRO0015;ENTR INÍCIO ANEL VIÁRIO DE JI-PARANÁ;ENTR BR-429(B) (PRESIDENTE MÉDICI);8,7;41;32,3;PAV;;"364BRO1160;429BRO0015";Federal;;;;Federal;PAV;Ji-Paraná
429;RO;Eixo Principal;429BRO0020;ENTR BR-364(B) (PRESIDENTE MÉDICI);ENTR RO-135 (P/NOVA LONDRINA);41;53;12;PAV;;429BRO0020;Federal;;;;Federal;PAV;Ji-Paraná
429;RO;Eixo Principal;429BRO0031;ENTR RO-135 (P/NOVA LONDRINA);PONTE SOBRE O RIO SÃO JOSE;53;77;24;PAV;;429BRO0031;Federal;;;;Federal;PAV;Ji-Paraná
429;RO;Eixo Principal;429BRO0033;PONTE SOBRE O RIO SÃO JOSE;ENTR RO-010(A) (P/URUPÁ);77;82,4;5,4;PAV;;429BRO0033;Federal;;;;Federal;PAV;Ji-Paraná
429;RO;Eixo Principal;429BRO0035;ENTR RO-010(A) (P/URUPÁ);ENTR RO-473 (ALVORADA DO OESTE);82,4;92,2;9,8;PAV;;429BRO0035;Federal;;;;Federal;PAV;Ji-Paraná
429;RO;Eixo Principal;429BRO0040;ENTR RO-473 (ALVORADA DO OESTE);ENTR RO-010(B) (P/NOVA BRASILÂNDIA);92,2;104,2;12;PAV;;429BRO0040;Federal;;;;Federal;PAV;Ji-Paraná
429;RO;Eixo Principal;429BRO0050;ENTR RO-010(B) (P/NOVA BRASILÂNDIA);ENTR RO-481 (SÃO MIGUEL DO GUAPORÉ);104,2;159,3;55,1;PAV;;429BRO0050;Federal;;;;Federal;PAV;Ji-Paraná
429;RO;Eixo Principal;429BRO0070;ENTR RO-481 (SÃO MIGUEL DO GUAPORÉ);SERINGUEIRAS;159,3;198,3;39;PAV;;429BRO0070;Federal;;;;Federal;PAV;Ji-Paraná
429;RO;Eixo Principal;429BRO0090;SERINGUEIRAS;ENTR RO-377 ACESSO PORTO MURTINHO (SÃO FRANCISCO DO GUAPORÉ);198,3;256,1;57,8;PAV;;429BRO0090;Federal;;;;Federal;PAV;Ji-Paraná
429;RO;Eixo Principal;429BRO0095;ENTR RO-377 ACESSO PORTO MURTINHO (SÃO FRANCISCO DO GUAPORÉ);RIO SÃO DOMINGOS;256,1;316,3;60,2;PAV;;429BRO0095;Federal;;;;Federal;PAV;Ji-Paraná
429;RO;Eixo Principal;429BRO0100;RIO SÃO DOMINGOS;FRONT BRASIL/BOLIVIA (COSTA MARQUES);316,3;380,2;63,9;PAV;;429BRO0100;Federal;;;;Federal;PAV;Ji-Paraná
430;BA;Eixo Principal;430BBA0010;ENTR BR-135/242(A)/BA-455 (BARREIRAS);ENTR BA-447;0;6,2;6,2;PAV;;"242BBA0310;430BBA0010";Federal;;;;Federal;PAV;Barreiras
430;BA;Eixo Principal;430BBA0020;ENTR BA-447;ENTR BA-464 (P/BAIANÓPOLIS);6,2;43,8;37,6;PAV;;"242BBA0300;430BBA0020";Federal;;;;Federal;PAV;Barreiras
430;BA;Eixo Principal;430BBA0030;ENTR BA-464 (P/BAIANÓPOLIS);ENTR BR-242(B);43,8;68,9;25,1;PAV;;"242BBA0290;430BBA0030";Federal;;;;Federal;PAV;Barreiras
430;BA;Eixo Principal;430BBA0032;ENTR BR-242(B);BAIANÓPOLIS;68,9;86,9;18;PLA;;430BBA0032;Estadual;;BA-462;LEN;Estadual;PLA;
430;BA;Eixo Principal;430BBA0034;BAIANÓPOLIS;ENTR BA-464(A);86,9;91,5;4,6;PLA;;430BBA0034;Estadual;;BA-462;LEN;Estadual;PLA;
430;BA;Eixo Principal;430BBA0050;ENTR BA-464(A);LAGOA CLARA;91,5;138,5;47;PLA;;430BBA0050;Estadual;;BA-464;LEN;Estadual;PLA;
430;BA;Eixo Principal;430BBA0060;LAGOA CLARA;ENTR BA-172(A)/464(B) (SANTANA);138,5;200,6;62,1;PLA;;430BBA0060;Estadual;;BA-464;LEN;Estadual;PLA;
430;BA;Eixo Principal;430BBA0065;ENTR BA-172(A)/464(B) (SANTANA);ENTR BA-172(B)/576(A);200,6;206,6;6;PLA;;430BBA0065;Estadual;;BA-172;PAV;Estadual;PLA;
430;BA;Eixo Principal;430BBA0070;ENTR BA-172(B)/576(A);ENTR BA-576(B)/161(A) (P/SÍTIO DO MATO);206,6;257,1;50,5;PLA;;430BBA0070;Estadual;;BA-576;LEN;Estadual;PLA;
430;BA;Eixo Principal;430BBA0075;ENTR BA-576(B)/161(A) (P/SÍTIO DO MATO);ENTR BR-349(A)/BA-161(B);257,1;279,1;22;PLA;;430BBA0075;Estadual;;BA-161;PAV;Estadual;PLA;
430;BA;Eixo Principal;430BBA0090;ENTR BR-349(A)/BA-161(B);ENTR BA-160(A) (BOM JESUS DA LAPA);279,1;291,2;12,1;PAV;;"349BBA0431;430BBA0090";Federal;;;;Federal;PAV;Vitória da Conquista
430;BA;Eixo Principal;430BBA0110;ENTR BA-160(A) (BOM JESUS DA LAPA);ENTR BR-349(B)/BA-160(B);291,2;294;2,8;PAV;;"349BBA0430;430BBA0110";Federal;;;;Federal;PAV;Vitória da Conquista
430;BA;Eixo Principal;430BBA0120;ENTR BR-349(B)/BA-160(B);PONTE S/ RIACHO SANTANA (RIACHO DE SANTANA);294;355;61;PAV;;430BBA0120;Federal;;;;Federal;PAV;Vitória da Conquista
430;BA;Eixo Principal;430BBA0130;PONTE S/ RIACHO SANTANA (RIACHO DE SANTANA);IGAPORÁ;355;386,5;31,5;PAV;;430BBA0130;Federal;;;;Federal;PAV;Vitória da Conquista
430;BA;Eixo Principal;430BBA0132;IGAPORÁ;ENTR BA-156 (P/TANQUE NOVO);386,5;393,7;7,2;PAV;;430BBA0132;Federal;;;;Federal;PAV;Vitória da Conquista
430;BA;Eixo Principal;430BBA0140;ENTR BA-156 (P/TANQUE NOVO);ENTR BR-030/122 (CAETITÉ);393,7;432;38,3;PAV;;430BBA0140;Federal;;;;Federal;PAV;Vitória da Conquista
431;RR;Eixo Principal;431BRR0005;ENTR BR-174 (JUNDIÁ);RIO JAUAPERI;0;45,6;45,6;IMP;;431BRR0005;Federal;;;;Federal;N_PAV;Boa Vista
431;RR;Eixo Principal;431BRR0050;RIO JAUAPERI;SANTA MARIA DO BOIAÇÚ;45,6;125;79,4;PLA;;431BRR0050;Federal;;;;Federal;PLA;
432;RR;Eixo Principal;432BRR0005;ENTR BR-174/210 (NOVO PARAISO);VILA ITÃ;0;29,9;29,9;IMP;;432BRR0005;Federal;;;;Federal;N_PAV;Boa Vista
432;RR;Eixo Principal;432BRR0010;VILA ITÃ;RIO ITÃ;29,9;41,3;11,4;IMP;;432BRR0010;Federal;;;;Federal;N_PAV;Boa Vista
432;RR;Eixo Principal;432BRR0015;RIO ITÃ;RIO BARAUNA;41,3;66;24,7;PAV;;432BRR0015;Federal;;;;Federal;PAV;Boa Vista
432;RR;Eixo Principal;432BRR0020;RIO BARAUNA;VILA UNIÃO;66;111;45;PAV;;432BRR0020;Federal;;;;Federal;PAV;Boa Vista
432;RR;Eixo Principal;432BRR0025;VILA UNIÃO;VILA FELIX PINTO;111;117,3;6,3;PAV;;432BRR0025;Federal;;;;Federal;PAV;Boa Vista
432;RR;Eixo Principal;432BRR0040;VILA FELIX PINTO;VILA SANTA RITA;117,3;138,3;21;PAV;;432BRR0040;Federal;;;;Federal;PAV;Boa Vista
432;RR;Eixo Principal;432BRR0050;VILA SANTA RITA;VILA CENTRAL;138,3;163,5;25,2;PAV;;432BRR0050;Federal;;;;Federal;PAV;Boa Vista
432;RR;Eixo Principal;432BRR0055;VILA CENTRAL;RIO CACHORRO;163,5;163,9;0,4;IMP;EOP;432BRR0055;Federal;;;;Federal;N_PAV;Boa Vista
432;RR;Eixo Principal;432BRR0060;RIO CACHORRO;ENTR RR-444 (P/COLÔNIA CONFIANÇA);163,9;179;15,1;IMP;EOP;432BRR0060;Federal;;;;Federal;N_PAV;Boa Vista
432;RR;Eixo Principal;432BRR0065;ENTR RR-444 (P/COLÔNIA CONFIANÇA);INÍCIO PONTE S/ RIO QUITAUAU;179;181,6;2,6;PAV;;432BRR0065;Federal;;;;Federal;PAV;Boa Vista
432;RR;Eixo Principal;432BRR0070;INÍCIO PONTE S/ RIO QUITAUAU;ENTR R.RENATO COSTA DE ALMEIDA (CANTÁ);181,6;189,7;8,1;PAV;;432BRR0070;Federal;;;;Federal;PAV;Boa Vista
432;RR;Eixo Principal;432BRR0075;ENTR R.RENATO COSTA DE ALMEIDA (CANTÁ);ENTR RR-207;189,7;210,3;20,6;PAV;;432BRR0075;Federal;;;;Federal;PAV;Boa Vista
432;RR;Eixo Principal;432BRR0080;ENTR RR-207;ENTR BR-401;210,3;212,8;2,5;PAV;;432BRR0080;Federal;;;;Federal;PAV;Boa Vista
433;RR;Eixo Principal;433BRR0010;ENTR BR-401;COMUNIDADE RAPOSA;0;45,1;45,1;IMP;;433BRR0010;Federal;;;;Federal;N_PAV;Boa Vista
433;RR;Eixo Principal;433BRR0030;COMUNIDADE RAPOSA;ENTR RR-319;45,1;90,5;45,4;IMP;;433BRR0030;Federal;;;;Federal;N_PAV;Boa Vista
433;RR;Eixo Principal;433BRR0050;ENTR RR-319;ENTR RR-171 (PLACAS);90,5;122,8;32,3;IMP;;433BRR0050;Federal;;;;Federal;N_PAV;Boa Vista
433;RR;Eixo Principal;433BRR0060;ENTR RR-171 (PLACAS);RIO CONTIGO (CONTÃO);122,8;123,7;0,9;IMP;;433BRR0060;Federal;;;;Federal;N_PAV;Boa Vista
433;RR;Eixo Principal;433BRR0080;RIO CONTIGO (CONTÃO);RIO SURUMU (VILA SURUMU);123,7;155;31,3;IMP;;433BRR0080;Federal;;;;Federal;N_PAV;Boa Vista
433;RR;Eixo Principal;433BRR0100;RIO SURUMU (VILA SURUMU);ENTR BR-174;155;180,5;25,5;IMP;;433BRR0100;Federal;;;;Federal;N_PAV;Boa Vista
434;PB;Acesso;434APB1005;ENTR BR-434;JOCA CLAUDINO - ACESSO;0;3,3;3,3;PAV;;434APB1005;Federal;;;;Federal;PAV;Patos
434;CE;Eixo Principal;434BCE0100;DIV PB/CE;ENTR BR-116 (ICÓ);0;38;38;PLA;;434BCE0100;Federal;;;;Federal;PLA;
434;PB;Eixo Principal;434BPB0010;ENTR BR-405 ( UIRAÚNA);FIM DA TRAVESSIA URBANA DE UIRAÚNA*TRECHO MUNICIPAL*;0;0,5;0,5;PAV;;434BPB0010;Federal;;;;Federal;PAV;Patos
434;PB;Eixo Principal;434BPB0015;FIM DA TRAVESSIA URBANA DE UIRAÚNA;ACESSO A JOCA CLAUDINO;0,5;10,2;9,7;PAV;;434BPB0015;Federal;;;;Federal;PAV;Patos
434;PB;Eixo Principal;434BPB0020;ACESSO A JOCA CLAUDINO;POÇO DANTAS;10,2;19,4;9,2;PAV;;434BPB0020;Federal;;;;Federal;PAV;Patos
434;PB;Eixo Principal;434BPB0030;POÇO DANTAS;DIV PB/CE;19,4;34,4;15;LEN;;434BPB0030;Federal;;;;Federal;N_PAV;Patos
435;RO;Eixo Principal;435BRO0030;ENTR BR-364 (VILHENA);ENTR RO-485 (COLORADO DO OESTE);0;72,1;72,1;PAV;;435BRO0030;Federal;;;;Federal;PAV;Pimenta Bueno
435;RO;Eixo Principal;435BRO0040;ENTR RO-485 (COLORADO DO OESTE);ENTR RO-370(A) (P/CABIXI);72,1;77,9;5,8;PAV;;435BRO0040;Federal;;;;Federal;PAV;Pimenta Bueno
435;RO;Eixo Principal;435BRO0050;ENTR RO-370(A) (P/CABIXI);ENTR RO-487 (CEREJEIRAS);77,9;110;32,1;PAV;;435BRO0050;Federal;;;;Federal;PAV;Pimenta Bueno
435;RO;Eixo Principal;435BRO0060;ENTR RO-487 (CEREJEIRAS);ENTR RO-370(B) (P/CORUMBIARA);110;122,7;12,7;PAV;;435BRO0060;Federal;;;;Federal;PAV;Pimenta Bueno
435;RO;Eixo Principal;435BRO0070;ENTR RO-370(B) (P/CORUMBIARA);ENTR RO-497 (P/CORUMBIARA);122,7;147,7;25;IMP;EOP;435BRO0070;Federal;;;;Federal;N_PAV;Pimenta Bueno
435;RO;Eixo Principal;435BRO0085;ENTR RO-497 (P/CORUMBIARA);PIMENTEIRAS DO OESTE - INÌCIO PAVIMENTAÇÃO (INÍCIO TR URBANA);147,7;159,8;12,1;IMP;EOP;435BRO0085;Federal;;;;Federal;N_PAV;Pimenta Bueno
435;RO;Eixo Principal;435BRO0100;PIMENTEIRAS DO OESTE - INÌCIO PAVIMENTAÇÃO (INÍCIO TR URBANA);FRONT BRASIL/BOLIVIA (PIMENTEIRAS D´OESTE);159,8;160,9;1,1;PAV;;435BRO0100;Federal;;;;Federal;PAV;Pimenta Bueno
436;MS;Eixo Principal;436BMS0010;ENTR BR-158 (APARECIDA DO TABOADO);INÍCIO PONTE RODOFERROVIÁRIA S/ R PARANÁ;0;14,4;14,4;PAV;;436BMS0010;Convênio de Administração;;;;Federal;PAV;Três Lagoas
436;MS;Eixo Principal;436BMS0020;INÍCIO PONTE RODOFERROVIÁRIA S/ R PARANÁ;DIV MS/SP (FIM DA PONTE RODOFERROVIÁRIA S/ R PARANÁ);14,4;18,1;3,7;DUP;;436BMS0020;Convênio de Administração;;;;Federal;PAV;Três Lagoas
437;CE;Eixo Principal;437BCE0020;DIV RN/CE;ENTR BR-116/CE-266;0;48,5;48,5;IMP;;437BCE0020;Federal;;;;Federal;N_PAV;Russas
437;RN;Eixo Principal;437BRN0010;ENTR BR-405/RN-116 (JUCURÍ);DIV RN/CE;0;32;32;IMP;;437BRN0010;Federal;;;;Federal;N_PAV;Mossoró
438;RS;Eixo Principal;438BRS0010;ENTR BR-285 (BOM JESUS);DIV RS/SC;0;36;36;PLA;;438BRS0010;Federal;;;;Federal;PLA;
438;SC;Eixo Principal;438BSC0030;DIV RS/SC;SÃO JOAQUIM;0;71;71;PLA;;438BSC0030;Federal;;;;Federal;PLA;
438;SC;Eixo Principal;438BSC0050;SÃO JOAQUIM;URUBICI;71;131;60;PLA;;438BSC0050;Federal;;;;Federal;PLA;
438;SC;Eixo Principal;438BSC0070;URUBICI;ENTR BR-282 (BOM RETIRO);131;161;30;PLA;;438BSC0070;Federal;;;;Federal;PLA;
439;BA;Eixo Principal;439BBA0050;DIV ES/BA;TRÊS CORAÇÕES (TAQUARINHA);0;16,7;16,7;PLA;;439BBA0050;Federal;;;;Federal;PLA;
439;BA;Eixo Principal;439BBA0080;TRÊS CORAÇÕES (TAQUARINHA);DIV BA/MG;16,7;20;3,3;PLA;;439BBA0080;Federal;;;;Federal;PLA;
439;ES;Eixo Principal;439BES0010;ENTR BR-101/ES-209(A) (PEDRO CANÁRIO);ENTR ES-209(B) (CRISTAL DO NORTE);0;33,9;33,9;PLA;;439BES0010;Estadual;;ES-209;PAV;Estadual;PLA;
439;ES;Eixo Principal;439BES0020;ENTR ES-209(B) (CRISTAL DO NORTE);TAQUARAS;33,9;41,6;7,7;PLA;;439BES0020;Estadual;;ES-410;LEN;Estadual;PLA;
439;ES;Eixo Principal;439BES0030;TAQUARAS;ENTR ES-410(B) (DIV ES/BA);41,6;42,6;1;PLA;;439BES0030;Estadual;;ES-410;LEN;Estadual;PLA;
439;MG;Eixo Principal;439BMG0100;DIV BA/MG;ENTR BR-418 (NANUQUE);0;16;16;PLA;;439BMG0100;Federal;;;;Federal;PLA;
440;MG;Eixo Principal;440BMG0005;ENTR BR-040 (JUIZ DE FORA);INÍCIO DA DUPLICAÇÃO;0;0,5;0,5;LEN;EOI;440BMG0005;Federal;;;;Federal;N_PAV;Juiz de Fora
440;MG;Eixo Principal;440BMG0010;INÍCIO DA DUPLICAÇÃO;FIM DA DUPLICAÇÃO;0,5;3,9;3,4;DUP;;440BMG0010;Federal;;;;Federal;PAV;Juiz de Fora
440;MG;Eixo Principal;440BMG0015;FIM DA DUPLICAÇÃO;FIM DA IMPLANTAÇÃO;3,9;5,5;1,6;IMP;EOI;440BMG0015;Federal;;;;Federal;N_PAV;Juiz de Fora
440;MG;Eixo Principal;440BMG0020;FIM DA IMPLANTAÇÃO;ENTR BR-267/MG-353 (JUIZ DE FORA);5,5;9;3,5;PLA;;440BMG0020;Federal;;;;Federal;PLA;
447;ES;Eixo Principal;447BES0010;ENTR BR-262;ENTR ROD. LESTE/OESTE;0;4,3;4,3;LEN;EOI;447BES0010;Federal;;;;Federal;N_PAV;Santa Isabel
447;ES;Eixo Principal;447BES0015;ENTR ROD. LESTE/OESTE;ENTR ES-060 (ROD DARLY SANTOS);4,3;10,8;6,5;PLA;;447BES0015;Federal;;;;Federal;PLA;
447;ES;Eixo Principal;447BES0020;ENTR ES-060 (ROD DARLY SANTOS);ENTR ROD CARLOS LINDEMBERG;10,8;13,9;3,1;DUP;;447BES0020;Federal;;;;Federal;PAV;Santa Isabel
447;ES;Eixo Principal;447BES0030;ENTR ROD CARLOS LINDEMBERG;INÍCIO PONTE S/ RIO ARIBIRI;13,9;15,7;1,8;PAV;;447BES0030;Federal;;;;Federal;PAV;Santa Isabel
447;ES;Eixo Principal;447BES0035;INÍCIO PONTE S/ RIO ARIBIRI;FIM PONTE S/ RIO ARIBIRI;15,7;15,8;0,1;PAV;;447BES0035;Federal;;;;Federal;PAV;Santa Isabel
447;ES;Eixo Principal;447BES0040;FIM PONTE S/ RIO ARIBIRI;TERMINAL DE CAPUABA;15,8;17,1;1,3;PLA;;447BES0040;Estadual;;ES-447;PAV;Estadual;PLA;
448;RS;Eixo Principal;448BRS0010;ENTR BR-116/RS-118;INÍCIO DA CONCESSÃO;0;0,6;0,6;DUP;;448BRS0010;Federal;;;;Federal;PAV;São Leopoldo
448;RS;Eixo Principal;448BRS0012;INÍCIO DA CONCESSÃO;ENTR BR-116(CONTORNO) (CANOAS);0,6;6,8;6,2;DUP;;448BRS0012;Concessão Federal;;;;Federal;PAV;São Leopoldo
448;RS;Eixo Principal;448BRS0015;ENTR BR-116(CONTORNO) (CANOAS);ENTR BR-386 (CANOAS);6,8;9,7;2,9;DUP;;"116CRS1012;448BRS0015";Concessão Federal;;;;Federal;PAV;São Leopoldo
448;RS;Eixo Principal;448BRS0020;ENTR BR-386 (CANOAS);ENTR BR-116(B)/290 (PORTO ALEGRE)(CONT NORTE RMA P ALEGRE);9,7;22,3;12,6;DUP;;"116CRS1015;448BRS0020";Concessão Federal;;;;Federal;PAV;São Leopoldo
